recharge_id,customer_id,recharge_date,recharge_amount,plan_type,plan_name,validity_days,has_discount,payment_method
2926,2014,2024-01-25,2999,Annual,₹239 Plan,56,False,Netbanking
2927,4931,2024-01-29,299,Quarterly,₹299 Plan,56,False,Card
2928,2140,2024-01-02,299,Monthly,₹999 Plan,56,False,UPI
2929,2875,2024-02-20,239,Monthly,₹719 Plan,84,False,UPI
2930,2064,2024-02-07,299,Annual,₹2999 Plan,56,True,Netbanking
2931,540,2024-02-13,299,Quarterly,₹2999 Plan,28,False,Wallet
2932,698,2024-02-07,239,Quarterly,₹299 Plan,84,False,Card
2933,4620,2024-01-22,719,Monthly,₹999 Plan,365,False,Wallet
2934,3241,2024-02-19,2999,Quarterly,₹2999 Plan,84,False,Wallet
2935,4354,2024-01-29,239,Monthly,₹719 Plan,56,False,Wallet
2936,4284,2024-03-07,239,Monthly,₹719 Plan,28,False,Card
2937,4533,2024-01-16,239,Quarterly,₹239 Plan,28,False,Card
2938,1746,2024-03-25,239,Annual,₹999 Plan,56,False,Card
2939,3843,2024-01-23,719,Annual,₹719 Plan,84,False,Card
2940,1587,2024-03-12,719,Monthly,₹719 Plan,56,True,Wallet
2941,2717,2024-03-04,999,Quarterly,₹719 Plan,28,False,Netbanking
2942,128,2024-03-03,999,Monthly,₹2999 Plan,84,False,UPI
2943,3976,2024-01-04,299,Monthly,₹239 Plan,28,False,Card
2944,1453,2024-02-28,719,Monthly,₹719 Plan,28,False,Wallet
2945,412,2024-01-14,239,Quarterly,₹999 Plan,84,False,Wallet
2946,2311,2024-01-24,719,Quarterly,₹299 Plan,28,True,Wallet
2947,4486,2024-03-11,2999,Quarterly,₹299 Plan,365,False,Netbanking
2948,4916,2024-03-06,719,Annual,₹999 Plan,365,False,UPI
2949,1542,2024-02-28,999,Monthly,₹299 Plan,84,False,Netbanking
2950,2838,2024-01-19,2999,Annual,₹999 Plan,56,False,Netbanking
2951,4503,2024-01-15,999,Annual,₹999 Plan,28,False,UPI
2952,3164,2024-03-10,999,Annual,₹719 Plan,28,False,Wallet
2953,444,2024-01-03,239,Monthly,₹299 Plan,365,False,Card
2954,3233,2024-01-03,2999,Monthly,₹2999 Plan,56,True,Card
2955,1496,2024-02-17,999,Annual,₹239 Plan,84,False,UPI
2956,3471,2024-03-25,999,Annual,₹2999 Plan,56,False,Card
2957,3851,2024-03-25,719,Monthly,₹719 Plan,56,False,UPI
2958,4095,2024-01-13,999,Annual,₹299 Plan,28,False,UPI
2959,3605,2024-02-03,299,Quarterly,₹999 Plan,365,False,Wallet
2960,4694,2024-01-18,719,Monthly,₹2999 Plan,28,False,UPI
2961,4067,2024-02-17,299,Monthly,₹2999 Plan,84,True,Wallet
2962,2445,2024-01-14,239,Quarterly,₹239 Plan,28,True,UPI
2963,2787,2024-03-06,999,Monthly,₹299 Plan,28,False,Netbanking
2964,4276,2024-02-29,2999,Quarterly,₹719 Plan,84,False,Card
2965,2034,2024-01-14,239,Monthly,₹299 Plan,28,True,Netbanking
2966,1202,2024-01-11,2999,Monthly,₹299 Plan,365,False,Netbanking
2967,2819,2024-02-23,299,Monthly,₹2999 Plan,56,False,Card
2968,4282,2024-02-24,999,Quarterly,₹999 Plan,84,False,Wallet
2969,1916,2024-03-06,2999,Annual,₹299 Plan,28,False,UPI
2970,1869,2024-03-08,299,Annual,₹719 Plan,84,False,Wallet
2971,183,2024-03-06,2999,Annual,₹2999 Plan,28,True,Netbanking
2972,2331,2024-03-15,719,Quarterly,₹239 Plan,28,False,Netbanking
2973,266,2024-01-15,299,Monthly,₹719 Plan,84,False,Wallet
2974,2839,2024-01-14,719,Quarterly,₹719 Plan,365,False,Wallet
2975,949,2024-02-15,239,Monthly,₹299 Plan,365,True,Netbanking
2976,4364,2024-01-03,2999,Annual,₹239 Plan,365,False,Netbanking
2977,3858,2024-03-03,299,Quarterly,₹239 Plan,28,False,Card
2978,3369,2024-03-07,239,Quarterly,₹239 Plan,56,False,Netbanking
2979,196,2024-02-15,239,Monthly,₹999 Plan,365,False,Wallet
2980,3960,2024-02-21,239,Quarterly,₹999 Plan,56,True,Netbanking
2981,4115,2024-02-17,999,Annual,₹999 Plan,84,False,Card
2982,1714,2024-01-17,719,Monthly,₹2999 Plan,56,False,UPI
2983,865,2024-02-14,719,Monthly,₹719 Plan,56,False,UPI
2984,2349,2024-03-26,299,Quarterly,₹2999 Plan,84,True,Wallet
2985,573,2024-02-03,239,Annual,₹239 Plan,84,False,Wallet
2986,424,2024-01-30,2999,Annual,₹719 Plan,28,False,Wallet
2987,2302,2024-03-18,719,Monthly,₹719 Plan,28,True,Wallet
2988,3963,2024-03-08,299,Monthly,₹719 Plan,365,False,Card
2989,1311,2024-02-06,299,Quarterly,₹999 Plan,28,False,UPI
2990,2756,2024-02-05,299,Quarterly,₹999 Plan,84,True,Card
2991,3422,2024-02-04,239,Annual,₹999 Plan,56,False,Netbanking
2992,3660,2024-03-08,2999,Quarterly,₹719 Plan,28,False,Wallet
2993,4500,2024-03-01,999,Annual,₹999 Plan,28,True,Wallet
2994,4589,2024-02-27,719,Annual,₹719 Plan,56,False,Card
2995,3794,2024-02-24,719,Quarterly,₹299 Plan,56,False,Netbanking
2996,2379,2024-02-17,299,Monthly,₹239 Plan,84,True,UPI
2997,4488,2024-02-16,299,Annual,₹2999 Plan,84,False,UPI
2998,4705,2024-02-24,239,Annual,₹299 Plan,84,False,UPI
2999,2039,2024-03-16,719,Annual,₹2999 Plan,84,False,Card
3000,685,2024-01-15,239,Quarterly,₹239 Plan,84,False,Wallet
3001,2793,2024-01-02,239,Quarterly,₹239 Plan,28,False,Netbanking
3002,2698,2024-02-18,2999,Monthly,₹2999 Plan,56,True,Wallet
3003,115,2024-02-02,999,Quarterly,₹999 Plan,84,False,Netbanking
3004,3933,2024-03-19,239,Quarterly,₹299 Plan,365,False,Wallet
3005,4668,2024-02-17,2999,Monthly,₹239 Plan,84,False,Wallet
3006,3435,2024-02-20,719,Annual,₹299 Plan,365,False,Card
3007,46,2024-03-26,719,Quarterly,₹299 Plan,56,False,Wallet
3008,4768,2024-03-23,719,Quarterly,₹2999 Plan,365,True,Card
3009,503,2024-01-26,719,Quarterly,₹299 Plan,28,False,Card
3010,4638,2024-03-08,999,Annual,₹719 Plan,28,False,Netbanking
3011,592,2024-02-20,719,Annual,₹719 Plan,84,False,UPI
3012,4650,2024-02-23,719,Monthly,₹239 Plan,56,False,Netbanking
3013,368,2024-03-25,999,Monthly,₹999 Plan,28,False,UPI
3014,147,2024-03-13,999,Annual,₹2999 Plan,365,True,UPI
3015,1960,2024-02-14,299,Monthly,₹239 Plan,84,False,Wallet
3016,703,2024-01-21,2999,Monthly,₹299 Plan,56,False,Wallet
3017,2309,2024-02-01,299,Monthly,₹719 Plan,56,False,Card
3018,3057,2024-03-15,299,Annual,₹239 Plan,84,False,Card
3019,3563,2024-03-10,2999,Annual,₹299 Plan,56,False,Netbanking
3020,3383,2024-03-14,2999,Quarterly,₹2999 Plan,28,False,Wallet
3021,1730,2024-01-02,299,Monthly,₹2999 Plan,28,True,Wallet
3022,1856,2024-02-13,2999,Monthly,₹239 Plan,365,False,UPI
3023,4529,2024-01-08,239,Monthly,₹239 Plan,28,False,Wallet
3024,4158,2024-02-24,239,Quarterly,₹2999 Plan,28,False,Card
3025,1265,2024-03-30,299,Monthly,₹719 Plan,56,True,UPI
3026,833,2024-02-07,299,Annual,₹719 Plan,84,False,UPI
3027,4828,2024-01-31,2999,Annual,₹239 Plan,28,False,UPI
3028,2310,2024-02-12,999,Quarterly,₹299 Plan,56,False,UPI
3029,3638,2024-01-19,719,Quarterly,₹999 Plan,365,False,Netbanking
3030,207,2024-01-16,719,Monthly,₹2999 Plan,28,False,Card
3031,3824,2024-01-02,999,Annual,₹719 Plan,84,False,Wallet
3032,4743,2024-02-02,999,Monthly,₹999 Plan,56,False,Card
3033,1704,2024-03-25,999,Monthly,₹299 Plan,28,False,Netbanking
3034,3809,2024-02-02,239,Quarterly,₹719 Plan,28,False,Card
3035,418,2024-01-28,299,Quarterly,₹239 Plan,56,False,Netbanking
3036,2855,2024-01-12,719,Monthly,₹719 Plan,365,False,UPI
3037,4036,2024-01-19,2999,Annual,₹239 Plan,56,False,Card
3038,4540,2024-03-08,999,Monthly,₹239 Plan,28,False,Card
3039,1484,2024-03-03,299,Annual,₹2999 Plan,84,False,Card
3040,2131,2024-03-17,719,Quarterly,₹299 Plan,56,False,UPI
3041,2991,2024-01-22,719,Monthly,₹239 Plan,56,False,Wallet
3042,4624,2024-01-23,299,Annual,₹719 Plan,28,False,Card
3043,1629,2024-02-02,239,Monthly,₹239 Plan,84,False,Wallet
3044,2995,2024-01-08,999,Annual,₹719 Plan,365,False,Wallet
3045,995,2024-01-19,2999,Annual,₹2999 Plan,365,False,Wallet
3046,4943,2024-01-14,719,Quarterly,₹299 Plan,365,False,UPI
3047,1671,2024-01-22,2999,Quarterly,₹999 Plan,56,False,Netbanking
3048,3466,2024-02-09,299,Annual,₹719 Plan,365,False,UPI
3049,1213,2024-03-21,2999,Annual,₹999 Plan,28,False,Netbanking
3050,661,2024-01-18,239,Annual,₹719 Plan,28,False,Wallet
3051,704,2024-01-22,999,Annual,₹239 Plan,56,False,Netbanking
3052,4766,2024-01-14,2999,Monthly,₹999 Plan,84,False,UPI
3053,1780,2024-03-11,999,Monthly,₹2999 Plan,56,True,UPI
3054,1376,2024-01-29,299,Monthly,₹299 Plan,365,True,Netbanking
3055,2663,2024-03-02,2999,Monthly,₹999 Plan,365,False,UPI
3056,742,2024-01-20,719,Monthly,₹239 Plan,84,True,Card
3057,684,2024-01-25,239,Annual,₹719 Plan,28,False,UPI
3058,3404,2024-02-05,719,Monthly,₹2999 Plan,56,False,Wallet
3059,895,2024-03-17,719,Quarterly,₹239 Plan,84,False,UPI
3060,2061,2024-02-07,719,Quarterly,₹239 Plan,84,False,Card
3061,2706,2024-01-09,2999,Monthly,₹2999 Plan,56,False,UPI
3062,1184,2024-03-30,999,Monthly,₹239 Plan,84,False,Wallet
3063,1014,2024-03-22,2999,Monthly,₹239 Plan,28,False,Wallet
3064,4868,2024-01-10,239,Annual,₹719 Plan,28,False,Card
3065,1451,2024-01-18,2999,Quarterly,₹999 Plan,365,False,UPI
3066,1619,2024-01-24,999,Quarterly,₹239 Plan,365,False,Wallet
3067,127,2024-01-07,2999,Annual,₹719 Plan,56,False,Card
3068,2992,2024-01-19,239,Quarterly,₹299 Plan,365,False,Wallet
3069,4198,2024-03-26,239,Annual,₹999 Plan,28,False,Wallet
3070,754,2024-01-13,719,Annual,₹999 Plan,365,False,UPI
3071,565,2024-03-05,299,Annual,₹239 Plan,84,False,Card
3072,4877,2024-03-07,299,Annual,₹719 Plan,28,False,Netbanking
3073,1381,2024-02-12,999,Quarterly,₹719 Plan,28,False,Card
3074,1217,2024-02-11,239,Annual,₹299 Plan,365,True,UPI
3075,18,2024-01-02,2999,Monthly,₹999 Plan,84,False,Netbanking
3076,4187,2024-03-18,2999,Annual,₹2999 Plan,56,False,Wallet
3077,435,2024-01-16,2999,Monthly,₹299 Plan,365,False,UPI
3078,1062,2024-01-10,2999,Annual,₹239 Plan,365,False,Wallet
3079,4283,2024-03-04,299,Monthly,₹2999 Plan,84,True,Wallet
3080,2148,2024-01-12,239,Annual,₹239 Plan,84,False,Wallet
3081,2761,2024-03-03,239,Annual,₹239 Plan,28,False,UPI
3082,2408,2024-02-20,999,Annual,₹719 Plan,28,False,Wallet
3083,2431,2024-02-10,2999,Monthly,₹239 Plan,84,False,Netbanking
3084,1857,2024-03-06,719,Monthly,₹999 Plan,28,True,UPI
3085,1860,2024-03-03,239,Monthly,₹999 Plan,28,False,UPI
3086,411,2024-01-03,999,Annual,₹719 Plan,84,False,Wallet
3087,2091,2024-02-26,299,Annual,₹239 Plan,28,False,Card
3088,3135,2024-01-25,719,Quarterly,₹719 Plan,56,True,Netbanking
3089,2741,2024-02-25,999,Monthly,₹719 Plan,28,False,Wallet
3090,2227,2024-02-03,299,Monthly,₹239 Plan,84,False,Wallet
3091,2662,2024-03-27,299,Annual,₹299 Plan,365,False,Netbanking
3092,3755,2024-02-03,719,Monthly,₹999 Plan,84,True,Wallet
3093,250,2024-01-06,239,Quarterly,₹2999 Plan,84,False,Netbanking
3094,1935,2024-01-07,2999,Monthly,₹2999 Plan,56,False,Wallet
3095,4826,2024-01-24,299,Annual,₹719 Plan,365,False,Wallet
3096,242,2024-01-04,239,Quarterly,₹299 Plan,56,False,Wallet
3097,4886,2024-02-06,2999,Quarterly,₹239 Plan,28,False,Wallet
3098,3323,2024-01-25,299,Annual,₹719 Plan,365,False,Card
3099,4356,2024-02-12,2999,Quarterly,₹239 Plan,28,False,UPI
3100,1175,2024-02-19,299,Quarterly,₹999 Plan,56,False,Netbanking
3101,2733,2024-03-07,239,Quarterly,₹719 Plan,56,False,Card
3102,4422,2024-03-24,2999,Annual,₹999 Plan,365,False,Netbanking
3103,688,2024-01-04,719,Annual,₹2999 Plan,365,True,Card
3104,2285,2024-02-01,239,Monthly,₹719 Plan,56,False,UPI
3105,533,2024-03-27,719,Monthly,₹299 Plan,28,True,Netbanking
3106,1369,2024-02-22,2999,Monthly,₹299 Plan,56,False,Wallet
3107,3993,2024-03-19,2999,Quarterly,₹719 Plan,56,False,UPI
3108,4950,2024-03-19,999,Quarterly,₹719 Plan,56,True,Card
3109,3241,2024-03-06,719,Monthly,₹719 Plan,56,True,UPI
3110,4690,2024-03-17,719,Annual,₹299 Plan,56,False,Wallet
3111,1021,2024-01-12,719,Annual,₹239 Plan,365,True,Netbanking
3112,1807,2024-01-15,239,Annual,₹999 Plan,28,False,Netbanking
3113,1792,2024-03-17,239,Monthly,₹2999 Plan,56,False,Card
3114,4742,2024-03-05,299,Quarterly,₹299 Plan,28,False,Wallet
3115,4475,2024-03-11,999,Monthly,₹299 Plan,56,False,Wallet
3116,182,2024-03-11,999,Annual,₹239 Plan,28,False,UPI
3117,1452,2024-01-16,719,Monthly,₹719 Plan,56,True,Wallet
3118,143,2024-02-16,239,Monthly,₹2999 Plan,84,False,Netbanking
3119,4530,2024-03-21,999,Annual,₹999 Plan,56,False,Card
3120,176,2024-03-16,2999,Annual,₹299 Plan,84,False,Wallet
3121,4288,2024-01-15,999,Quarterly,₹2999 Plan,365,False,Card
3122,2317,2024-03-26,719,Annual,₹2999 Plan,84,False,Card
3123,972,2024-01-27,239,Monthly,₹719 Plan,28,False,Netbanking
3124,2684,2024-02-01,239,Annual,₹719 Plan,84,False,Netbanking
3125,722,2024-02-23,999,Monthly,₹239 Plan,84,True,UPI
3126,4616,2024-02-21,2999,Annual,₹999 Plan,28,False,Card
3127,1860,2024-02-25,719,Quarterly,₹999 Plan,365,False,Card
3128,1244,2024-02-29,239,Quarterly,₹239 Plan,365,False,UPI
3129,280,2024-02-06,2999,Monthly,₹2999 Plan,365,False,Card
3130,3316,2024-01-26,299,Quarterly,₹239 Plan,365,False,UPI
3131,3782,2024-01-06,719,Monthly,₹999 Plan,84,False,UPI
3132,4825,2024-02-21,299,Quarterly,₹299 Plan,84,False,UPI
3133,973,2024-03-16,2999,Quarterly,₹239 Plan,84,True,Netbanking
3134,3857,2024-02-02,299,Annual,₹719 Plan,56,False,Card
3135,4367,2024-03-31,239,Annual,₹239 Plan,84,False,Wallet
3136,1805,2024-03-03,999,Quarterly,₹2999 Plan,28,False,UPI
3137,3536,2024-01-09,239,Monthly,₹239 Plan,365,False,Netbanking
3138,3208,2024-03-11,999,Quarterly,₹999 Plan,56,False,Card
3139,4646,2024-02-26,999,Monthly,₹2999 Plan,84,True,Netbanking
3140,2697,2024-01-29,2999,Monthly,₹719 Plan,56,False,UPI
3141,3446,2024-01-22,999,Annual,₹299 Plan,56,False,Card
3142,1347,2024-02-03,299,Annual,₹999 Plan,365,False,UPI
3143,1320,2024-03-13,999,Monthly,₹299 Plan,28,False,Card
3144,3899,2024-02-05,2999,Monthly,₹239 Plan,365,True,Card
3145,4395,2024-03-13,719,Quarterly,₹999 Plan,56,False,Card
3146,2659,2024-02-27,239,Annual,₹299 Plan,56,False,Wallet
3147,3486,2024-03-02,719,Quarterly,₹299 Plan,28,False,Wallet
3148,116,2024-03-09,999,Monthly,₹999 Plan,84,False,Netbanking
3149,85,2024-01-28,2999,Monthly,₹2999 Plan,28,True,Netbanking
3150,2700,2024-01-09,239,Monthly,₹2999 Plan,84,False,Card
3151,430,2024-03-13,719,Quarterly,₹999 Plan,365,False,Card
3152,2872,2024-02-02,999,Annual,₹2999 Plan,56,False,UPI
3153,3334,2024-02-24,719,Quarterly,₹999 Plan,84,False,UPI
3154,2748,2024-02-07,999,Monthly,₹999 Plan,56,True,Wallet
3155,1173,2024-03-09,2999,Monthly,₹2999 Plan,28,False,Card
3156,4986,2024-02-18,239,Annual,₹299 Plan,365,False,Card
3157,4868,2024-01-11,999,Monthly,₹719 Plan,28,False,UPI
3158,4137,2024-03-12,299,Quarterly,₹999 Plan,84,False,Netbanking
3159,2461,2024-01-29,719,Quarterly,₹719 Plan,56,False,Netbanking
3160,4939,2024-03-15,2999,Annual,₹299 Plan,28,False,Wallet
3161,1830,2024-02-14,299,Quarterly,₹299 Plan,28,False,Card
3162,3838,2024-02-17,999,Annual,₹719 Plan,28,False,Card
3163,2863,2024-01-29,999,Quarterly,₹999 Plan,84,False,Netbanking
3164,1034,2024-01-13,999,Quarterly,₹239 Plan,56,False,Wallet
3165,708,2024-01-31,239,Quarterly,₹299 Plan,28,False,Wallet
3166,1900,2024-02-18,719,Quarterly,₹999 Plan,365,True,Wallet
3167,1440,2024-03-06,999,Annual,₹239 Plan,28,False,Wallet
3168,3942,2024-03-11,719,Quarterly,₹239 Plan,84,False,Card
3169,2337,2024-02-27,719,Quarterly,₹299 Plan,84,False,UPI
3170,159,2024-02-20,2999,Monthly,₹2999 Plan,365,False,Netbanking
3171,747,2024-03-29,299,Monthly,₹299 Plan,56,False,Card
3172,2373,2024-02-28,239,Annual,₹719 Plan,56,False,UPI
3173,2825,2024-03-17,2999,Monthly,₹299 Plan,365,False,Card
3174,4353,2024-02-29,2999,Annual,₹719 Plan,56,False,UPI
3175,2578,2024-01-22,299,Quarterly,₹2999 Plan,28,False,UPI
3176,3941,2024-03-28,299,Annual,₹299 Plan,84,False,Netbanking
3177,1358,2024-02-19,239,Quarterly,₹239 Plan,56,True,Netbanking
3178,3390,2024-03-05,719,Annual,₹299 Plan,28,False,Wallet
3179,786,2024-02-15,999,Annual,₹2999 Plan,28,False,Card
3180,1767,2024-01-31,719,Monthly,₹2999 Plan,28,False,Netbanking
3181,2173,2024-02-01,719,Monthly,₹299 Plan,56,True,Netbanking
3182,408,2024-01-18,2999,Monthly,₹719 Plan,365,False,Wallet
3183,4174,2024-03-30,299,Annual,₹299 Plan,365,False,Netbanking
3184,2642,2024-01-24,999,Annual,₹239 Plan,28,False,Card
3185,941,2024-03-22,999,Quarterly,₹239 Plan,28,False,Card
3186,3597,2024-02-25,239,Annual,₹999 Plan,365,False,Wallet
3187,1718,2024-02-08,2999,Monthly,₹2999 Plan,365,False,Netbanking
3188,2991,2024-01-02,299,Quarterly,₹239 Plan,84,False,UPI
3189,1611,2024-03-29,299,Annual,₹299 Plan,365,False,UPI
3190,2996,2024-03-17,299,Quarterly,₹299 Plan,84,False,UPI
3191,2934,2024-03-20,2999,Annual,₹719 Plan,28,False,UPI
3192,3241,2024-02-19,239,Annual,₹239 Plan,56,True,Card
3193,882,2024-03-16,239,Annual,₹299 Plan,28,False,Wallet
3194,1140,2024-01-23,719,Quarterly,₹719 Plan,365,False,Card
3195,4817,2024-03-30,999,Quarterly,₹299 Plan,365,False,UPI
3196,2327,2024-03-06,2999,Quarterly,₹239 Plan,365,False,Netbanking
3197,4275,2024-03-08,239,Monthly,₹299 Plan,84,False,Netbanking
3198,4189,2024-02-11,299,Annual,₹999 Plan,365,True,Card
3199,2005,2024-02-27,999,Monthly,₹2999 Plan,84,False,Wallet
3200,570,2024-01-08,239,Annual,₹999 Plan,84,True,Card
3201,3278,2024-02-25,239,Monthly,₹2999 Plan,28,False,Wallet
3202,4662,2024-01-09,999,Quarterly,₹299 Plan,84,True,Wallet
3203,3553,2024-02-16,299,Monthly,₹299 Plan,84,False,UPI
3204,418,2024-03-11,239,Monthly,₹2999 Plan,365,False,UPI
3205,2320,2024-02-27,999,Annual,₹999 Plan,56,False,Wallet
3206,2152,2024-02-13,299,Quarterly,₹239 Plan,28,False,Netbanking
3207,231,2024-02-05,239,Annual,₹2999 Plan,84,False,Card
3208,2884,2024-02-12,999,Annual,₹2999 Plan,84,False,Wallet
3209,2738,2024-03-20,299,Annual,₹719 Plan,28,False,UPI
3210,1737,2024-01-24,2999,Quarterly,₹299 Plan,365,False,Card
3211,3720,2024-03-24,239,Monthly,₹299 Plan,365,False,Card
3212,2283,2024-01-07,999,Monthly,₹2999 Plan,365,False,UPI
3213,3608,2024-02-19,2999,Quarterly,₹299 Plan,84,True,UPI
3214,3510,2024-03-10,719,Quarterly,₹2999 Plan,84,False,UPI
3215,1401,2024-02-15,719,Annual,₹719 Plan,84,True,Wallet
3216,3394,2024-01-01,299,Monthly,₹299 Plan,56,False,UPI
3217,4662,2024-01-27,719,Monthly,₹2999 Plan,28,False,UPI
3218,39,2024-02-15,299,Annual,₹239 Plan,84,False,Netbanking
3219,1409,2024-03-31,2999,Monthly,₹2999 Plan,28,False,UPI
3220,2300,2024-03-20,299,Monthly,₹999 Plan,84,False,Wallet
3221,2795,2024-02-08,299,Quarterly,₹2999 Plan,28,False,Netbanking
3222,3028,2024-03-18,2999,Monthly,₹999 Plan,56,True,Card
3223,1177,2024-03-01,2999,Quarterly,₹2999 Plan,56,False,Wallet
3224,1374,2024-01-17,2999,Quarterly,₹299 Plan,56,True,Card
3225,4715,2024-03-26,2999,Quarterly,₹999 Plan,84,False,Netbanking
3226,1641,2024-01-05,999,Monthly,₹299 Plan,56,True,UPI
3227,37,2024-03-29,299,Monthly,₹239 Plan,56,False,Netbanking
3228,1208,2024-01-19,299,Quarterly,₹2999 Plan,56,False,Wallet
3229,506,2024-02-19,719,Monthly,₹999 Plan,56,True,Wallet
3230,3338,2024-03-10,299,Annual,₹719 Plan,365,False,Wallet
3231,3723,2024-01-06,239,Annual,₹299 Plan,365,False,UPI
3232,1165,2024-03-29,239,Quarterly,₹299 Plan,28,False,Netbanking
3233,4913,2024-03-25,239,Annual,₹719 Plan,365,False,Netbanking
3234,1914,2024-02-06,239,Monthly,₹2999 Plan,84,False,UPI
3235,4278,2024-03-04,299,Quarterly,₹239 Plan,365,False,Card
3236,1274,2024-02-03,2999,Monthly,₹719 Plan,56,False,Netbanking
3237,2483,2024-03-09,719,Annual,₹299 Plan,365,False,Card
3238,879,2024-01-20,2999,Quarterly,₹239 Plan,84,True,UPI
3239,1294,2024-01-22,299,Monthly,₹239 Plan,28,False,UPI
3240,2753,2024-01-06,719,Monthly,₹239 Plan,84,False,Netbanking
3241,4996,2024-01-08,239,Monthly,₹999 Plan,365,False,Netbanking
3242,2168,2024-01-29,299,Annual,₹299 Plan,28,False,Wallet
3243,4343,2024-02-23,2999,Annual,₹299 Plan,28,False,Wallet
3244,1254,2024-03-28,719,Annual,₹239 Plan,56,False,Netbanking
3245,2241,2024-01-23,299,Quarterly,₹999 Plan,84,True,UPI
3246,478,2024-03-05,299,Monthly,₹299 Plan,84,False,UPI
3247,3949,2024-01-20,999,Monthly,₹299 Plan,56,False,Netbanking
3248,268,2024-01-11,299,Monthly,₹299 Plan,84,False,Wallet
3249,3184,2024-01-14,999,Monthly,₹999 Plan,365,False,Wallet
3250,4809,2024-02-26,299,Annual,₹719 Plan,84,True,Wallet
3251,2206,2024-02-08,719,Monthly,₹299 Plan,28,False,Card
3252,4531,2024-01-29,719,Annual,₹239 Plan,84,False,Wallet
3253,2648,2024-01-12,299,Annual,₹239 Plan,365,True,Wallet
3254,3001,2024-01-24,239,Annual,₹2999 Plan,56,True,Wallet
3255,2301,2024-03-12,299,Annual,₹719 Plan,365,False,Netbanking
3256,3450,2024-02-19,239,Quarterly,₹299 Plan,365,False,Netbanking
3257,528,2024-02-04,719,Quarterly,₹299 Plan,84,False,Card
3258,3076,2024-02-02,239,Quarterly,₹719 Plan,56,False,Wallet
3259,606,2024-02-05,299,Annual,₹239 Plan,84,True,Netbanking
3260,4372,2024-02-28,719,Quarterly,₹719 Plan,365,False,Netbanking
3261,1790,2024-02-10,299,Quarterly,₹719 Plan,56,True,Card
3262,602,2024-03-06,299,Quarterly,₹299 Plan,365,False,Card
3263,2529,2024-01-11,999,Monthly,₹719 Plan,365,False,Wallet
3264,4584,2024-02-16,719,Quarterly,₹999 Plan,28,False,UPI
3265,1807,2024-02-09,2999,Quarterly,₹299 Plan,28,False,Netbanking
3266,1574,2024-03-23,239,Annual,₹2999 Plan,365,False,Netbanking
3267,4772,2024-02-24,719,Quarterly,₹299 Plan,84,True,Netbanking
3268,1105,2024-01-10,999,Annual,₹2999 Plan,28,False,UPI
3269,1075,2024-01-10,239,Annual,₹239 Plan,365,False,Netbanking
3270,3927,2024-02-10,999,Quarterly,₹299 Plan,365,False,UPI
3271,226,2024-01-31,2999,Annual,₹719 Plan,56,True,Wallet
3272,1635,2024-01-08,239,Annual,₹299 Plan,56,False,Netbanking
3273,4229,2024-02-15,719,Annual,₹999 Plan,84,False,Wallet
3274,2123,2024-03-23,2999,Annual,₹2999 Plan,84,True,Card
3275,728,2024-03-09,719,Quarterly,₹299 Plan,56,False,UPI
3276,3361,2024-01-22,719,Monthly,₹719 Plan,84,False,Netbanking
3277,3163,2024-03-23,299,Annual,₹2999 Plan,28,False,Netbanking
3278,1428,2024-02-04,239,Quarterly,₹999 Plan,84,True,Netbanking
3279,676,2024-01-06,2999,Monthly,₹2999 Plan,56,False,Card
3280,3211,2024-01-18,719,Quarterly,₹999 Plan,28,True,Wallet
3281,1970,2024-02-05,2999,Annual,₹999 Plan,84,False,Card
